"editDistance","interaction","name","selected","shared interaction","shared name","treeDistance"
"6","edit distance","hVSMC-0014 to hVSMC-0340","false","edit distance","hVSMC-0014 to hVSMC-0340","4"
"7","edit distance","hVSMC-0014 to hVSMC-0332","false","edit distance","hVSMC-0014 to hVSMC-0332","30"
"7","edit distance","hVSMC-0014 to hVSMC-0328","false","edit distance","hVSMC-0014 to hVSMC-0328","16"
"7","edit distance","hVSMC-0014 to hVSMC-0327","false","edit distance","hVSMC-0014 to hVSMC-0327","12"
"7","edit distance","hVSMC-0014 to hVSMC-0317","false","edit distance","hVSMC-0014 to hVSMC-0317","10"
"7","edit distance","hVSMC-0014 to hVSMC-0312","false","edit distance","hVSMC-0014 to hVSMC-0312","8"
"6","edit distance","hVSMC-0014 to hVSMC-0296","false","edit distance","hVSMC-0014 to hVSMC-0296","26"
"6","edit distance","hVSMC-0014 to hVSMC-0295","false","edit distance","hVSMC-0014 to hVSMC-0295","4"
"8","edit distance","hVSMC-0014 to hVSMC-0294","false","edit distance","hVSMC-0014 to hVSMC-0294","14"
"7","edit distance","hVSMC-0014 to hVSMC-0292","false","edit distance","hVSMC-0014 to hVSMC-0292","12"
"7","edit distance","hVSMC-0014 to hVSMC-0282","false","edit distance","hVSMC-0014 to hVSMC-0282","10"
"9","edit distance","hVSMC-0014 to hVSMC-0275","false","edit distance","hVSMC-0014 to hVSMC-0275","12"
"7","edit distance","hVSMC-0014 to hVSMC-0272","false","edit distance","hVSMC-0014 to hVSMC-0272","36"
"7","edit distance","hVSMC-0014 to hVSMC-0270","false","edit distance","hVSMC-0014 to hVSMC-0270","12"
"7","edit distance","hVSMC-0014 to hVSMC-0264","false","edit distance","hVSMC-0014 to hVSMC-0264","15"
"8","edit distance","hVSMC-0014 to hVSMC-0260","false","edit distance","hVSMC-0014 to hVSMC-0260","12"
"6","edit distance","hVSMC-0014 to hVSMC-0252","false","edit distance","hVSMC-0014 to hVSMC-0252","18"
"6","edit distance","hVSMC-0014 to hVSMC-0251","false","edit distance","hVSMC-0014 to hVSMC-0251","34"
"9","edit distance","hVSMC-0014 to hVSMC-0250","false","edit distance","hVSMC-0014 to hVSMC-0250","14"
"7","edit distance","hVSMC-0014 to hVSMC-0249","false","edit distance","hVSMC-0014 to hVSMC-0249","8"
"7","edit distance","hVSMC-0014 to hVSMC-0242","false","edit distance","hVSMC-0014 to hVSMC-0242","12"
"6","edit distance","hVSMC-0014 to hVSMC-0236","false","edit distance","hVSMC-0014 to hVSMC-0236","12"
"8","edit distance","hVSMC-0014 to hVSMC-0228","false","edit distance","hVSMC-0014 to hVSMC-0228","12"
"4","edit distance","hVSMC-0014 to hVSMC-0215","false","edit distance","hVSMC-0014 to hVSMC-0215","6"
"8","edit distance","hVSMC-0014 to hVSMC-0213","false","edit distance","hVSMC-0014 to hVSMC-0213","9"
"8","edit distance","hVSMC-0014 to hVSMC-0209","false","edit distance","hVSMC-0014 to hVSMC-0209","10"
"7","edit distance","hVSMC-0014 to hVSMC-0207","false","edit distance","hVSMC-0014 to hVSMC-0207","37"
"7","edit distance","hVSMC-0014 to hVSMC-0204","false","edit distance","hVSMC-0014 to hVSMC-0204","10"
"6","edit distance","hVSMC-0014 to hVSMC-0203","false","edit distance","hVSMC-0014 to hVSMC-0203","24"
"6","edit distance","hVSMC-0014 to hVSMC-0202","false","edit distance","hVSMC-0014 to hVSMC-0202","16"
"6","edit distance","hVSMC-0014 to hVSMC-0201","false","edit distance","hVSMC-0014 to hVSMC-0201","36"
"8","edit distance","hVSMC-0014 to hVSMC-0196","false","edit distance","hVSMC-0014 to hVSMC-0196","10"
"7","edit distance","hVSMC-0014 to hVSMC-0191","false","edit distance","hVSMC-0014 to hVSMC-0191","22"
"7","edit distance","hVSMC-0014 to hVSMC-0182","false","edit distance","hVSMC-0014 to hVSMC-0182","10"
"6","edit distance","hVSMC-0014 to hVSMC-0178","false","edit distance","hVSMC-0014 to hVSMC-0178","12"
"8","edit distance","hVSMC-0014 to hVSMC-0176","false","edit distance","hVSMC-0014 to hVSMC-0176","10"
"6","edit distance","hVSMC-0014 to hVSMC-0172","false","edit distance","hVSMC-0014 to hVSMC-0172","10"
"7","edit distance","hVSMC-0014 to hVSMC-0163","false","edit distance","hVSMC-0014 to hVSMC-0163","16"
"7","edit distance","hVSMC-0014 to hVSMC-0156","false","edit distance","hVSMC-0014 to hVSMC-0156","10"
"2","edit distance","hVSMC-0014 to hVSMC-0153","false","edit distance","hVSMC-0014 to hVSMC-0153","0"
"7","edit distance","hVSMC-0014 to hVSMC-0149","false","edit distance","hVSMC-0014 to hVSMC-0149","30"
"6","edit distance","hVSMC-0014 to hVSMC-0148","false","edit distance","hVSMC-0014 to hVSMC-0148","38"
"2","edit distance","hVSMC-0014 to hVSMC-0142","false","edit distance","hVSMC-0014 to hVSMC-0142","12"
"8","edit distance","hVSMC-0014 to hVSMC-0141","false","edit distance","hVSMC-0014 to hVSMC-0141","10"
"8","edit distance","hVSMC-0014 to hVSMC-0139","false","edit distance","hVSMC-0014 to hVSMC-0139","10"
"6","edit distance","hVSMC-0014 to hVSMC-0137","false","edit distance","hVSMC-0014 to hVSMC-0137","38"
"6","edit distance","hVSMC-0014 to hVSMC-0130","false","edit distance","hVSMC-0014 to hVSMC-0130","39"
"2","edit distance","hVSMC-0014 to hVSMC-0120","false","edit distance","hVSMC-0014 to hVSMC-0120","0"
"3","edit distance","hVSMC-0014 to hVSMC-0117","false","edit distance","hVSMC-0014 to hVSMC-0117","8"
"6","edit distance","hVSMC-0014 to hVSMC-0116","false","edit distance","hVSMC-0014 to hVSMC-0116","15"
"6","edit distance","hVSMC-0014 to hVSMC-0108","false","edit distance","hVSMC-0014 to hVSMC-0108","26"
"8","edit distance","hVSMC-0014 to hVSMC-0103","false","edit distance","hVSMC-0014 to hVSMC-0103","12"
"8","edit distance","hVSMC-0014 to hVSMC-0102","false","edit distance","hVSMC-0014 to hVSMC-0102","10"
"5","edit distance","hVSMC-0014 to hVSMC-0101","false","edit distance","hVSMC-0014 to hVSMC-0101","18"
"6","edit distance","hVSMC-0014 to hVSMC-0099","false","edit distance","hVSMC-0014 to hVSMC-0099","38"
"7","edit distance","hVSMC-0014 to hVSMC-0097","false","edit distance","hVSMC-0014 to hVSMC-0097","10"
"6","edit distance","hVSMC-0014 to hVSMC-0090","false","edit distance","hVSMC-0014 to hVSMC-0090","12"
"6","edit distance","hVSMC-0014 to hVSMC-0089","false","edit distance","hVSMC-0014 to hVSMC-0089","12"
"6","edit distance","hVSMC-0014 to hVSMC-0088","false","edit distance","hVSMC-0014 to hVSMC-0088","37"
"8","edit distance","hVSMC-0014 to hVSMC-0086","false","edit distance","hVSMC-0014 to hVSMC-0086","34"
"8","edit distance","hVSMC-0014 to hVSMC-0085","false","edit distance","hVSMC-0014 to hVSMC-0085","10"
"7","edit distance","hVSMC-0014 to hVSMC-0083","false","edit distance","hVSMC-0014 to hVSMC-0083","34"
"8","edit distance","hVSMC-0014 to hVSMC-0076","false","edit distance","hVSMC-0014 to hVSMC-0076","34"
"5","edit distance","hVSMC-0014 to hVSMC-0073","false","edit distance","hVSMC-0014 to hVSMC-0073","16"
"7","edit distance","hVSMC-0014 to hVSMC-0070","false","edit distance","hVSMC-0014 to hVSMC-0070","16"
"6","edit distance","hVSMC-0014 to hVSMC-0067","false","edit distance","hVSMC-0014 to hVSMC-0067","26"
"5","edit distance","hVSMC-0014 to hVSMC-0065","false","edit distance","hVSMC-0014 to hVSMC-0065","18"
"8","edit distance","hVSMC-0014 to hVSMC-0064","false","edit distance","hVSMC-0014 to hVSMC-0064","14"
"7","edit distance","hVSMC-0014 to hVSMC-0061","false","edit distance","hVSMC-0014 to hVSMC-0061","15"
"7","edit distance","hVSMC-0014 to hVSMC-0060","false","edit distance","hVSMC-0014 to hVSMC-0060","10"
"8","edit distance","hVSMC-0014 to hVSMC-0058","false","edit distance","hVSMC-0014 to hVSMC-0058","10"
"7","edit distance","hVSMC-0014 to hVSMC-0057","false","edit distance","hVSMC-0014 to hVSMC-0057","30"
"7","edit distance","hVSMC-0014 to hVSMC-0055","false","edit distance","hVSMC-0014 to hVSMC-0055","26"
"6","edit distance","hVSMC-0014 to hVSMC-0053","false","edit distance","hVSMC-0014 to hVSMC-0053","38"
"8","edit distance","hVSMC-0014 to hVSMC-0052","false","edit distance","hVSMC-0014 to hVSMC-0052","16"
"7","edit distance","hVSMC-0014 to hVSMC-0051","false","edit distance","hVSMC-0014 to hVSMC-0051","35"
"8","edit distance","hVSMC-0014 to hVSMC-0050","false","edit distance","hVSMC-0014 to hVSMC-0050","34"
"2","edit distance","hVSMC-0014 to hVSMC-0047","false","edit distance","hVSMC-0014 to hVSMC-0047","4"
"7","edit distance","hVSMC-0014 to hVSMC-0046","false","edit distance","hVSMC-0014 to hVSMC-0046","38"
"6","edit distance","hVSMC-0014 to hVSMC-0042","false","edit distance","hVSMC-0014 to hVSMC-0042","9"
"7","edit distance","hVSMC-0014 to hVSMC-0031","false","edit distance","hVSMC-0014 to hVSMC-0031","10"
"7","edit distance","hVSMC-0014 to hVSMC-0030","false","edit distance","hVSMC-0014 to hVSMC-0030","12"
"2","edit distance","hVSMC-0014 to hVSMC-0029","false","edit distance","hVSMC-0014 to hVSMC-0029","1"
"5","edit distance","hVSMC-0014 to hVSMC-0028","false","edit distance","hVSMC-0014 to hVSMC-0028","10"
"2","edit distance","hVSMC-0014 to hVSMC-0027","false","edit distance","hVSMC-0014 to hVSMC-0027","4"
"7","edit distance","hVSMC-0014 to hVSMC-0025","false","edit distance","hVSMC-0014 to hVSMC-0025","38"
"6","edit distance","hVSMC-0014 to hVSMC-0022","false","edit distance","hVSMC-0014 to hVSMC-0022","37"
"4","edit distance","hVSMC-0014 to hVSMC-0020","false","edit distance","hVSMC-0014 to hVSMC-0020","13"
"6","edit distance","hVSMC-0014 to hVSMC-0019","false","edit distance","hVSMC-0014 to hVSMC-0019","18"
"5","edit distance","hVSMC-0014 to hVSMC-0017","false","edit distance","hVSMC-0014 to hVSMC-0017","11"
"7","edit distance","hVSMC-0014 to hVSMC-0016","false","edit distance","hVSMC-0014 to hVSMC-0016","39"
"4","edit distance","hVSMC-0014 to hVSMC-0015","false","edit distance","hVSMC-0014 to hVSMC-0015","16"
"8","edit distance","hVSMC-0014 to hVSMC-0013","false","edit distance","hVSMC-0014 to hVSMC-0013","36"
"4","edit distance","hVSMC-0014 to hVSMC-0012","false","edit distance","hVSMC-0014 to hVSMC-0012","12"
"7","edit distance","hVSMC-0014 to hVSMC-0011","false","edit distance","hVSMC-0014 to hVSMC-0011","10"
"8","edit distance","hVSMC-0014 to hVSMC-0006","false","edit distance","hVSMC-0014 to hVSMC-0006","10"
"6","edit distance","hVSMC-0014 to hVSMC-0005","false","edit distance","hVSMC-0014 to hVSMC-0005","11"
"1","edit distance","hVSMC-0014 to hVSMC-0003","false","edit distance","hVSMC-0014 to hVSMC-0003","0"
"7","edit distance","hVSMC-0014 to hVSMC-0238","false","edit distance","hVSMC-0014 to hVSMC-0238","12"
"8","edit distance","hVSMC-0014 to hVSMC-0160","false","edit distance","hVSMC-0014 to hVSMC-0160","30"
"8","edit distance","hVSMC-0014 to hVSMC-0145","false","edit distance","hVSMC-0014 to hVSMC-0145","38"
"6","edit distance","hVSMC-0014 to hVSMC-0133","false","edit distance","hVSMC-0014 to hVSMC-0133","38"
"6","edit distance","hVSMC-0014 to hVSMC-0123","false","edit distance","hVSMC-0014 to hVSMC-0123","10"
"6","edit distance","hVSMC-0014 to hVSMC-0111","false","edit distance","hVSMC-0014 to hVSMC-0111","36"
"7","edit distance","hVSMC-0014 to hVSMC-0110","false","edit distance","hVSMC-0014 to hVSMC-0110","12"
"8","edit distance","hVSMC-0014 to hVSMC-0107","false","edit distance","hVSMC-0014 to hVSMC-0107","36"
"7","edit distance","hVSMC-0014 to hVSMC-0082","false","edit distance","hVSMC-0014 to hVSMC-0082","10"
"6","edit distance","hVSMC-0014 to hVSMC-0077","false","edit distance","hVSMC-0014 to hVSMC-0077","10"
"8","edit distance","hVSMC-0014 to hVSMC-0074","false","edit distance","hVSMC-0014 to hVSMC-0074","39"
"8","edit distance","hVSMC-0014 to hVSMC-0072","false","edit distance","hVSMC-0014 to hVSMC-0072","38"
"7","edit distance","hVSMC-0014 to hVSMC-0068","false","edit distance","hVSMC-0014 to hVSMC-0068","10"
"6","edit distance","hVSMC-0014 to hVSMC-0056","false","edit distance","hVSMC-0014 to hVSMC-0056","36"
"5","edit distance","hVSMC-0014 to hVSMC-0044","false","edit distance","hVSMC-0014 to hVSMC-0044","12"
"7","edit distance","hVSMC-0014 to hVSMC-0041","false","edit distance","hVSMC-0014 to hVSMC-0041","37"
"7","edit distance","hVSMC-0014 to hVSMC-0040","false","edit distance","hVSMC-0014 to hVSMC-0040","29"
"8","edit distance","hVSMC-0014 to hVSMC-0038","false","edit distance","hVSMC-0014 to hVSMC-0038","38"
"1","edit distance","hVSMC-0014 to hVSMC-0035","false","edit distance","hVSMC-0014 to hVSMC-0035","0"
"8","edit distance","hVSMC-0014 to hVSMC-0026","false","edit distance","hVSMC-0014 to hVSMC-0026","10"
"4","edit distance","hVSMC-0014 to hVSMC-0024","false","edit distance","hVSMC-0014 to hVSMC-0024","12"
"6","edit distance","hVSMC-0014 to hVSMC-0021","false","edit distance","hVSMC-0014 to hVSMC-0021","36"
"7","edit distance","hVSMC-0004 to hVSMC-0400","false","edit distance","hVSMC-0004 to hVSMC-0400","36"
"6","edit distance","hVSMC-0004 to hVSMC-0372","false","edit distance","hVSMC-0004 to hVSMC-0372","12"
"2","edit distance","hVSMC-0004 to hVSMC-0340","false","edit distance","hVSMC-0004 to hVSMC-0340","10"
"6","edit distance","hVSMC-0004 to hVSMC-0332","false","edit distance","hVSMC-0004 to hVSMC-0332","28"
"1","edit distance","hVSMC-0004 to hVSMC-0328","false","edit distance","hVSMC-0004 to hVSMC-0328","12"
"1","edit distance","hVSMC-0004 to hVSMC-0327","false","edit distance","hVSMC-0004 to hVSMC-0327","8"
"1","edit distance","hVSMC-0004 to hVSMC-0317","false","edit distance","hVSMC-0004 to hVSMC-0317","6"
"1","edit distance","hVSMC-0004 to hVSMC-0312","false","edit distance","hVSMC-0004 to hVSMC-0312","4"
"6","edit distance","hVSMC-0004 to hVSMC-0296","false","edit distance","hVSMC-0004 to hVSMC-0296","24"
"2","edit distance","hVSMC-0004 to hVSMC-0295","false","edit distance","hVSMC-0004 to hVSMC-0295","10"
"6","edit distance","hVSMC-0004 to hVSMC-0294","false","edit distance","hVSMC-0004 to hVSMC-0294","8"
"1","edit distance","hVSMC-0004 to hVSMC-0292","false","edit distance","hVSMC-0004 to hVSMC-0292","4"
"5","edit distance","hVSMC-0004 to hVSMC-0282","false","edit distance","hVSMC-0004 to hVSMC-0282","8"
"7","edit distance","hVSMC-0004 to hVSMC-0275","false","edit distance","hVSMC-0004 to hVSMC-0275","10"
"1","edit distance","hVSMC-0004 to hVSMC-0272","false","edit distance","hVSMC-0004 to hVSMC-0272","40"
"1","edit distance","hVSMC-0004 to hVSMC-0270","false","edit distance","hVSMC-0004 to hVSMC-0270","0"
"1","edit distance","hVSMC-0004 to hVSMC-0264","false","edit distance","hVSMC-0004 to hVSMC-0264","3"
"6","edit distance","hVSMC-0004 to hVSMC-0260","false","edit distance","hVSMC-0004 to hVSMC-0260","10"
"2","edit distance","hVSMC-0004 to hVSMC-0252","false","edit distance","hVSMC-0004 to hVSMC-0252","18"
"2","edit distance","hVSMC-0004 to hVSMC-0251","false","edit distance","hVSMC-0004 to hVSMC-0251","32"
"7","edit distance","hVSMC-0004 to hVSMC-0250","false","edit distance","hVSMC-0004 to hVSMC-0250","12"
"2","edit distance","hVSMC-0004 to hVSMC-0249","false","edit distance","hVSMC-0004 to hVSMC-0249","6"
"1","edit distance","hVSMC-0004 to hVSMC-0242","false","edit distance","hVSMC-0004 to hVSMC-0242","8"
"2","edit distance","hVSMC-0004 to hVSMC-0236","false","edit distance","hVSMC-0004 to hVSMC-0236","0"
"6","edit distance","hVSMC-0004 to hVSMC-0228","false","edit distance","hVSMC-0004 to hVSMC-0228","10"
"2","edit distance","hVSMC-0004 to hVSMC-0215","false","edit distance","hVSMC-0004 to hVSMC-0215","8"
"6","edit distance","hVSMC-0004 to hVSMC-0213","false","edit distance","hVSMC-0004 to hVSMC-0213","11"
"5","edit distance","hVSMC-0004 to hVSMC-0209","false","edit distance","hVSMC-0004 to hVSMC-0209","10"
"1","edit distance","hVSMC-0004 to hVSMC-0207","false","edit distance","hVSMC-0004 to hVSMC-0207","41"
"6","edit distance","hVSMC-0004 to hVSMC-0204","false","edit distance","hVSMC-0004 to hVSMC-0204","10"
"4","edit distance","hVSMC-0004 to hVSMC-0203","false","edit distance","hVSMC-0004 to hVSMC-0203","26"
"1","edit distance","hVSMC-0004 to hVSMC-0202","false","edit distance","hVSMC-0004 to hVSMC-0202","14"
"2","edit distance","hVSMC-0004 to hVSMC-0201","false","edit distance","hVSMC-0004 to hVSMC-0201","40"
"6","edit distance","hVSMC-0004 to hVSMC-0196","false","edit distance","hVSMC-0004 to hVSMC-0196","10"
"2","edit distance","hVSMC-0004 to hVSMC-0191","false","edit distance","hVSMC-0004 to hVSMC-0191","20"
"4","edit distance","hVSMC-0004 to hVSMC-0182","false","edit distance","hVSMC-0004 to hVSMC-0182","10"
"2","edit distance","hVSMC-0004 to hVSMC-0178","false","edit distance","hVSMC-0004 to hVSMC-0178","4"
"6","edit distance","hVSMC-0004 to hVSMC-0176","false","edit distance","hVSMC-0004 to hVSMC-0176","10"
"6","edit distance","hVSMC-0004 to hVSMC-0172","false","edit distance","hVSMC-0004 to hVSMC-0172","10"
"6","edit distance","hVSMC-0004 to hVSMC-0163","false","edit distance","hVSMC-0004 to hVSMC-0163","8"
"6","edit distance","hVSMC-0004 to hVSMC-0156","false","edit distance","hVSMC-0004 to hVSMC-0156","10"
"7","edit distance","hVSMC-0004 to hVSMC-0153","false","edit distance","hVSMC-0004 to hVSMC-0153","12"
"6","edit distance","hVSMC-0004 to hVSMC-0149","false","edit distance","hVSMC-0004 to hVSMC-0149","28"
"4","edit distance","hVSMC-0004 to hVSMC-0148","false","edit distance","hVSMC-0004 to hVSMC-0148","36"
"7","edit distance","hVSMC-0004 to hVSMC-0142","false","edit distance","hVSMC-0004 to hVSMC-0142","12"
"6","edit distance","hVSMC-0004 to hVSMC-0141","false","edit distance","hVSMC-0004 to hVSMC-0141","10"
"6","edit distance","hVSMC-0004 to hVSMC-0139","false","edit distance","hVSMC-0004 to hVSMC-0139","10"
"2","edit distance","hVSMC-0004 to hVSMC-0137","false","edit distance","hVSMC-0004 to hVSMC-0137","40"
"2","edit distance","hVSMC-0004 to hVSMC-0130","false","edit distance","hVSMC-0004 to hVSMC-0130","39"
"7","edit distance","hVSMC-0004 to hVSMC-0120","false","edit distance","hVSMC-0004 to hVSMC-0120","12"
"7","edit distance","hVSMC-0004 to hVSMC-0117","false","edit distance","hVSMC-0004 to hVSMC-0117","16"
"2","edit distance","hVSMC-0004 to hVSMC-0116","false","edit distance","hVSMC-0004 to hVSMC-0116","3"
"2","edit distance","hVSMC-0004 to hVSMC-0108","false","edit distance","hVSMC-0004 to hVSMC-0108","24"
"6","edit distance","hVSMC-0004 to hVSMC-0103","false","edit distance","hVSMC-0004 to hVSMC-0103","10"
"6","edit distance","hVSMC-0004 to hVSMC-0102","false","edit distance","hVSMC-0004 to hVSMC-0102","10"
"2","edit distance","hVSMC-0004 to hVSMC-0101","false","edit distance","hVSMC-0004 to hVSMC-0101","24"
"2","edit distance","hVSMC-0004 to hVSMC-0099","false","edit distance","hVSMC-0004 to hVSMC-0099","42"
"6","edit distance","hVSMC-0004 to hVSMC-0097","false","edit distance","hVSMC-0004 to hVSMC-0097","8"
"2","edit distance","hVSMC-0004 to hVSMC-0090","false","edit distance","hVSMC-0004 to hVSMC-0090","6"
"2","edit distance","hVSMC-0004 to hVSMC-0089","false","edit distance","hVSMC-0004 to hVSMC-0089","0"
"2","edit distance","hVSMC-0004 to hVSMC-0088","false","edit distance","hVSMC-0004 to hVSMC-0088","41"
"6","edit distance","hVSMC-0004 to hVSMC-0086","false","edit distance","hVSMC-0004 to hVSMC-0086","42"
"6","edit distance","hVSMC-0004 to hVSMC-0085","false","edit distance","hVSMC-0004 to hVSMC-0085","10"
"6","edit distance","hVSMC-0004 to hVSMC-0083","false","edit distance","hVSMC-0004 to hVSMC-0083","34"
"6","edit distance","hVSMC-0004 to hVSMC-0076","false","edit distance","hVSMC-0004 to hVSMC-0076","32"
